Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1707444736113,09/02/2024 02:12:16,1707426736113,-5,08/02/2024 16:12:16,163181,2,questionnaire-2qbv,,34952143,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,END,,,,,
1,1707448546794,09/02/2024 03:15:46,1707477346794,8,09/02/2024 19:15:46,163181,2,questionnaire-2qbv,,34952995,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,,,,,5,,BEGIN,,,,,
2,1707448561053,09/02/2024 03:16:01,1707477361053,8,09/02/2024 19:16:01,163181,2,questionnaire-2qbv,,34952995,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your age?,response,value,28,,,Number Entry,3,object-4
3,1707448561053,09/02/2024 03:16:01,1707477361053,8,09/02/2024 19:16:01,163181,2,questionnaire-2qbv,,34952995,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707448561053,09/02/2024 03:16:01,1707477361053,8,09/02/2024 19:16:01,163181,2,questionnaire-2qbv,,34952995,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707448561053,09/02/2024 03:16:01,1707477361053,8,09/02/2024 19:16:01,163181,2,questionnaire-2qbv,,34952995,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707448561054,09/02/2024 03:16:01,1707477361054,8,09/02/2024 19:16:01,163181,2,questionnaire-2qbv,,34952995,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,,,,,5,,END,,,,,
1,1707459979864,09/02/2024 06:26:19,1707477979864,5.5,09/02/2024 16:56:19,163181,2,questionnaire-2qbv,,34954027,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,BEGIN,,,,,
2,1707460133580,09/02/2024 06:28:53,1707478133580,5.5,09/02/2024 16:58:53,163181,2,questionnaire-2qbv,,34954027,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your age?,response,value,21,,,Number Entry,3,object-4
3,1707460133580,09/02/2024 06:28:53,1707478133580,5.5,09/02/2024 16:58:53,163181,2,questionnaire-2qbv,,34954027,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707460133581,09/02/2024 06:28:53,1707478133581,5.5,09/02/2024 16:58:53,163181,2,questionnaire-2qbv,,34954027,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707460133581,09/02/2024 06:28:53,1707478133581,5.5,09/02/2024 16:58:53,163181,2,questionnaire-2qbv,,34954027,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707460133581,09/02/2024 06:28:53,1707478133581,5.5,09/02/2024 16:58:53,163181,2,questionnaire-2qbv,,34954027,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,END,,,,,
1,1707463973267,09/02/2024 07:32:53,1707445973267,-5,08/02/2024 21:32:53,163181,2,questionnaire-2qbv,,34954343,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,,,,,5,,BEGIN,,,,,
2,1707464009176,09/02/2024 07:33:29,1707446009176,-5,08/02/2024 21:33:29,163181,2,questionnaire-2qbv,,34954343,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1707464009176,09/02/2024 07:33:29,1707446009176,-5,08/02/2024 21:33:29,163181,2,questionnaire-2qbv,,34954343,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707464009177,09/02/2024 07:33:29,1707446009177,-5,08/02/2024 21:33:29,163181,2,questionnaire-2qbv,,34954343,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707464009177,09/02/2024 07:33:29,1707446009177,-5,08/02/2024 21:33:29,163181,2,questionnaire-2qbv,,34954343,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707464009178,09/02/2024 07:33:29,1707446009178,-5,08/02/2024 21:33:29,163181,2,questionnaire-2qbv,,34954343,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,,,,,5,,END,,,,,
1,1707589878347,10/02/2024 18:31:18,1707571878347,-5,10/02/2024 08:31:18,163181,2,questionnaire-2qbv,,34996131,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,,,,,5,,BEGIN,,,,,
2,1707590055095,10/02/2024 18:34:15,1707572055095,-5,10/02/2024 08:34:15,163181,2,questionnaire-2qbv,,34996131,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,46,,,Number Entry,3,object-4
3,1707590055095,10/02/2024 18:34:15,1707572055095,-5,10/02/2024 08:34:15,163181,2,questionnaire-2qbv,,34996131,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707590055095,10/02/2024 18:34:15,1707572055095,-5,10/02/2024 08:34:15,163181,2,questionnaire-2qbv,,34996131,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707590055095,10/02/2024 18:34:15,1707572055095,-5,10/02/2024 08:34:15,163181,2,questionnaire-2qbv,,34996131,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707590055095,10/02/2024 18:34:15,1707572055095,-5,10/02/2024 08:34:15,163181,2,questionnaire-2qbv,,34996131,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,,,,,5,,END,,,,,
1,1707593596513,10/02/2024 19:33:16,1707575596513,-5,10/02/2024 09:33:16,163181,2,questionnaire-2qbv,,34996966,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,BEGIN,,,,,
2,1707593754525,10/02/2024 19:35:54,1707575754525,-5,10/02/2024 09:35:54,163181,2,questionnaire-2qbv,,34996966,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your age?,response,value,42,,,Number Entry,3,object-4
3,1707593754526,10/02/2024 19:35:54,1707575754526,-5,10/02/2024 09:35:54,163181,2,questionnaire-2qbv,,34996966,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707593754526,10/02/2024 19:35:54,1707575754526,-5,10/02/2024 09:35:54,163181,2,questionnaire-2qbv,,34996966,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707593754526,10/02/2024 19:35:54,1707575754526,-5,10/02/2024 09:35:54,163181,2,questionnaire-2qbv,,34996966,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707593754526,10/02/2024 19:35:54,1707575754526,-5,10/02/2024 09:35:54,163181,2,questionnaire-2qbv,,34996966,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,END,,,,,
1,1707624876236,11/02/2024 04:14:36,1707642876236,5.5,11/02/2024 14:44:36,163181,2,questionnaire-2qbv,,35002868,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,BEGIN,,,,,
2,1707625020998,11/02/2024 04:17:00,1707643020998,5.5,11/02/2024 14:47:00,163181,2,questionnaire-2qbv,,35002868,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,21,,,Number Entry,3,object-4
3,1707625020998,11/02/2024 04:17:00,1707643020998,5.5,11/02/2024 14:47:00,163181,2,questionnaire-2qbv,,35002868,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707625020998,11/02/2024 04:17:00,1707643020998,5.5,11/02/2024 14:47:00,163181,2,questionnaire-2qbv,,35002868,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707625020998,11/02/2024 04:17:00,1707643020998,5.5,11/02/2024 14:47:00,163181,2,questionnaire-2qbv,,35002868,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707625020998,11/02/2024 04:17:00,1707643020998,5.5,11/02/2024 14:47:00,163181,2,questionnaire-2qbv,,35002868,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,END,,,,,
1,1707690691574,11/02/2024 22:31:31,1707661891574,-8,11/02/2024 06:31:31,163181,2,questionnaire-2qbv,,35018599,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,BEGIN,,,,,
2,1707690750756,11/02/2024 22:32:30,1707661950756,-8,11/02/2024 06:32:30,163181,2,questionnaire-2qbv,,35018599,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,42,,,Number Entry,3,object-4
3,1707690750756,11/02/2024 22:32:30,1707661950756,-8,11/02/2024 06:32:30,163181,2,questionnaire-2qbv,,35018599,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707690750757,11/02/2024 22:32:30,1707661950757,-8,11/02/2024 06:32:30,163181,2,questionnaire-2qbv,,35018599,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707690750757,11/02/2024 22:32:30,1707661950757,-8,11/02/2024 06:32:30,163181,2,questionnaire-2qbv,,35018599,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707690750758,11/02/2024 22:32:30,1707661950758,-8,11/02/2024 06:32:30,163181,2,questionnaire-2qbv,,35018599,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,END,,,,,
1,1707751054531,12/02/2024 15:17:34,1707733054531,-5,12/02/2024 05:17:34,163181,2,questionnaire-2qbv,,35047529,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,,,,,5,,BEGIN,,,,,
2,1707751091057,12/02/2024 15:18:11,1707733091057,-5,12/02/2024 05:18:11,163181,2,questionnaire-2qbv,,35047529,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,38,,,Number Entry,3,object-4
3,1707751091057,12/02/2024 15:18:11,1707733091057,-5,12/02/2024 05:18:11,163181,2,questionnaire-2qbv,,35047529,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707751091057,12/02/2024 15:18:11,1707733091057,-5,12/02/2024 05:18:11,163181,2,questionnaire-2qbv,,35047529,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707751091058,12/02/2024 15:18:11,1707733091058,-5,12/02/2024 05:18:11,163181,2,questionnaire-2qbv,,35047529,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707751091058,12/02/2024 15:18:11,1707733091058,-5,12/02/2024 05:18:11,163181,2,questionnaire-2qbv,,35047529,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,,,,,5,,END,,,,,
1,1707756587996,12/02/2024 16:49:47,1707774587996,5.5,13/02/2024 03:19:47,163181,2,questionnaire-2qbv,,35054771,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,BEGIN,,,,,
2,1707756718204,12/02/2024 16:51:58,1707774718204,5.5,13/02/2024 03:21:58,163181,2,questionnaire-2qbv,,35054771,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,21,,,Number Entry,3,object-4
3,1707756718205,12/02/2024 16:51:58,1707774718205,5.5,13/02/2024 03:21:58,163181,2,questionnaire-2qbv,,35054771,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707756718205,12/02/2024 16:51:58,1707774718205,5.5,13/02/2024 03:21:58,163181,2,questionnaire-2qbv,,35054771,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707756718205,12/02/2024 16:51:58,1707774718205,5.5,13/02/2024 03:21:58,163181,2,questionnaire-2qbv,,35054771,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707756718206,12/02/2024 16:51:58,1707774718206,5.5,13/02/2024 03:21:58,163181,2,questionnaire-2qbv,,35054771,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,END,,,,,
1,1707777305035,12/02/2024 22:35:05,1707752105035,-7,12/02/2024 08:35:05,163181,2,questionnaire-2qbv,,35071709,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,BEGIN,,,,,
2,1707777332737,12/02/2024 22:35:32,1707752132737,-7,12/02/2024 08:35:32,163181,2,questionnaire-2qbv,,35071709,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,36,,,Number Entry,3,object-4
3,1707777332737,12/02/2024 22:35:32,1707752132737,-7,12/02/2024 08:35:32,163181,2,questionnaire-2qbv,,35071709,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707777332737,12/02/2024 22:35:32,1707752132737,-7,12/02/2024 08:35:32,163181,2,questionnaire-2qbv,,35071709,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707777332737,12/02/2024 22:35:32,1707752132737,-7,12/02/2024 08:35:32,163181,2,questionnaire-2qbv,,35071709,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707777332737,12/02/2024 22:35:32,1707752132737,-7,12/02/2024 08:35:32,163181,2,questionnaire-2qbv,,35071709,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,END,,,,,
1,1707797805591,13/02/2024 04:16:45,1707769005591,-8,12/02/2024 12:16:45,163181,2,questionnaire-2qbv,,35076261,91rdfwf3,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,,,,,5,,BEGIN,,,,,
2,1707797818045,13/02/2024 04:16:58,1707769018045,-8,12/02/2024 12:16:58,163181,2,questionnaire-2qbv,,35076261,91rdfwf3,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,40,,,Number Entry,3,object-4
3,1707797818045,13/02/2024 04:16:58,1707769018045,-8,12/02/2024 12:16:58,163181,2,questionnaire-2qbv,,35076261,91rdfwf3,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707797818045,13/02/2024 04:16:58,1707769018045,-8,12/02/2024 12:16:58,163181,2,questionnaire-2qbv,,35076261,91rdfwf3,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
