"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","counterbalance","order","chatType","question","questionFull"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-alex-quantised","5","B","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-pat-quantised","3","B","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","distant-alex-quantised","1","B","Anxious first","Anxious","distant","I felt distant <br>from them"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","distant-pat-quantised","4","B","Anxious first","Normal","distant","I felt distant <br>from them"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","understood-alex-quantised","5","B","Anxious first","Anxious","understood","I felt that <br>they understood me"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","understood-pat-quantised","4","B","Anxious first","Normal","understood","I felt that <br>they understood me"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","different-alex-quantised","1","B","Anxious first","Anxious","different","I felt that they were <br>different from me"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","different-pat-quantised","1","B","Anxious first","Normal","different","I felt that they were <br>different from me"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-alex-quantised","5","B","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-pat-quantised","3","B","Anxious first","Normal","chat-again","I would chat <br>with them again"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","2","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","5","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","4","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","5","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","2","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","1","A","Anxious first","Normal","distant","I felt distant <br>from them"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","5","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","5","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","2","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","1","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","5","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10314870,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","5","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","1","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","4","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","2","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","5","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","4","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","2","A","Anxious first","Normal","distant","I felt distant <br>from them"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","1","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","4","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","5","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","2","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","1","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10317326,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","3","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","similar-alex-quantised","3","B","Anxious first","Anxious","similar","I felt that <br>we are similar"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","similar-pat-quantised","3","B","Anxious first","Normal","similar","I felt that <br>we are similar"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-alex-quantised","2","B","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-pat-quantised","4","B","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","distant-alex-quantised","3","B","Anxious first","Anxious","distant","I felt distant <br>from them"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","distant-pat-quantised","2","B","Anxious first","Normal","distant","I felt distant <br>from them"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","understood-alex-quantised","2","B","Anxious first","Anxious","understood","I felt that <br>they understood me"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","understood-pat-quantised","4","B","Anxious first","Normal","understood","I felt that <br>they understood me"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","different-alex-quantised","4","B","Anxious first","Anxious","different","I felt that they were <br>different from me"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","different-pat-quantised","3","B","Anxious first","Normal","different","I felt that they were <br>different from me"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-alex-quantised","2","B","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10318720,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-pat-quantised","4","B","Anxious first","Normal","chat-again","I would chat <br>with them again"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","3","A","Normal first","Normal","similar","I felt that <br>we are similar"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","2","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","4","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","1","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","2","A","Normal first","Normal","distant","I felt distant <br>from them"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","4","A","Normal first","Anxious","distant","I felt distant <br>from them"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","4","A","Normal first","Normal","understood","I felt that <br>they understood me"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","2","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","5","A","Normal first","Normal","different","I felt that they were <br>different from me"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","5","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","3","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10319013,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","1","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","similar-pat-quantised","1","B","Normal first","Normal","similar","I felt that <br>we are similar"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","similar-alex-quantised","5","B","Normal first","Anxious","similar","I felt that <br>we are similar"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-pat-quantised","2","B","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-alex-quantised","5","B","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","distant-pat-quantised","4","B","Normal first","Normal","distant","I felt distant <br>from them"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","distant-alex-quantised","1","B","Normal first","Anxious","distant","I felt distant <br>from them"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","understood-pat-quantised","3","B","Normal first","Normal","understood","I felt that <br>they understood me"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","understood-alex-quantised","5","B","Normal first","Anxious","understood","I felt that <br>they understood me"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","different-pat-quantised","5","B","Normal first","Normal","different","I felt that they were <br>different from me"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","different-alex-quantised","1","B","Normal first","Anxious","different","I felt that they were <br>different from me"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-pat-quantised","3","B","Normal first","Normal","chat-again","I would chat <br>with them again"
10320108,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-alex-quantised","5","B","Normal first","Anxious","chat-again","I would chat <br>with them again"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","5","A","Normal first","Normal","similar","I felt that <br>we are similar"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","1","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","4","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","1","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","4","A","Normal first","Normal","distant","I felt distant <br>from them"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","5","A","Normal first","Anxious","distant","I felt distant <br>from them"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","4","A","Normal first","Normal","understood","I felt that <br>they understood me"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","1","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","2","A","Normal first","Normal","different","I felt that they were <br>different from me"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","5","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","4","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10331151,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","1","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","similar-pat-quantised","4","B","Normal first","Normal","similar","I felt that <br>we are similar"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","similar-alex-quantised","5","B","Normal first","Anxious","similar","I felt that <br>we are similar"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-pat-quantised","4","B","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-alex-quantised","5","B","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","distant-pat-quantised","3","B","Normal first","Normal","distant","I felt distant <br>from them"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","distant-alex-quantised","2","B","Normal first","Anxious","distant","I felt distant <br>from them"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","understood-pat-quantised","3","B","Normal first","Normal","understood","I felt that <br>they understood me"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","understood-alex-quantised","5","B","Normal first","Anxious","understood","I felt that <br>they understood me"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","different-pat-quantised","4","B","Normal first","Normal","different","I felt that they were <br>different from me"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","different-alex-quantised","2","B","Normal first","Anxious","different","I felt that they were <br>different from me"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-pat-quantised","3","B","Normal first","Normal","chat-again","I would chat <br>with them again"
10332599,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-alex-quantised","5","B","Normal first","Anxious","chat-again","I would chat <br>with them again"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","5","A","Normal first","Normal","similar","I felt that <br>we are similar"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","1","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","5","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","3","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","1","A","Normal first","Normal","distant","I felt distant <br>from them"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","4","A","Normal first","Anxious","distant","I felt distant <br>from them"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","4","A","Normal first","Normal","understood","I felt that <br>they understood me"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","2","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","2","A","Normal first","Normal","different","I felt that they were <br>different from me"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","5","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","4","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10332661,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","2","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","4","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","5","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","4","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","4","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","2","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","4","A","Anxious first","Normal","distant","I felt distant <br>from them"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","4","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","4","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","2","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","3","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","2","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10333863,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","4","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","similar-pat-quantised","2","B","Normal first","Normal","similar","I felt that <br>we are similar"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","similar-alex-quantised","2","B","Normal first","Anxious","similar","I felt that <br>we are similar"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-pat-quantised","5","B","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-alex-quantised","5","B","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","distant-pat-quantised","5","B","Normal first","Normal","distant","I felt distant <br>from them"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","distant-alex-quantised","5","B","Normal first","Anxious","distant","I felt distant <br>from them"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","understood-pat-quantised","2","B","Normal first","Normal","understood","I felt that <br>they understood me"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","understood-alex-quantised","2","B","Normal first","Anxious","understood","I felt that <br>they understood me"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","different-pat-quantised","5","B","Normal first","Normal","different","I felt that they were <br>different from me"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","different-alex-quantised","5","B","Normal first","Anxious","different","I felt that they were <br>different from me"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-pat-quantised","5","B","Normal first","Normal","chat-again","I would chat <br>with them again"
10333977,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-alex-quantised","5","B","Normal first","Anxious","chat-again","I would chat <br>with them again"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","5","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","3","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","5","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","5","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","1","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","1","A","Anxious first","Normal","distant","I felt distant <br>from them"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","5","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","5","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","1","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","1","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","5","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10334394,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","5","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","similar-alex-quantised","2","B","Anxious first","Anxious","similar","I felt that <br>we are similar"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","similar-pat-quantised","2","B","Anxious first","Normal","similar","I felt that <br>we are similar"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-alex-quantised","3","B","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-pat-quantised","3","B","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","distant-alex-quantised","4","B","Anxious first","Anxious","distant","I felt distant <br>from them"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","distant-pat-quantised","4","B","Anxious first","Normal","distant","I felt distant <br>from them"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","understood-alex-quantised","2","B","Anxious first","Anxious","understood","I felt that <br>they understood me"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","understood-pat-quantised","3","B","Anxious first","Normal","understood","I felt that <br>they understood me"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","different-alex-quantised","4","B","Anxious first","Anxious","different","I felt that they were <br>different from me"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","different-pat-quantised","4","B","Anxious first","Normal","different","I felt that they were <br>different from me"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-alex-quantised","2","B","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10334514,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-pat-quantised","2","B","Anxious first","Normal","chat-again","I would chat <br>with them again"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","similar-pat-quantised","2","B","Normal first","Normal","similar","I felt that <br>we are similar"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","similar-alex-quantised","3","B","Normal first","Anxious","similar","I felt that <br>we are similar"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-pat-quantised","3","B","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-alex-quantised","3","B","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","distant-pat-quantised","2","B","Normal first","Normal","distant","I felt distant <br>from them"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","distant-alex-quantised","2","B","Normal first","Anxious","distant","I felt distant <br>from them"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","understood-pat-quantised","2","B","Normal first","Normal","understood","I felt that <br>they understood me"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","understood-alex-quantised","2","B","Normal first","Anxious","understood","I felt that <br>they understood me"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","different-pat-quantised","5","B","Normal first","Normal","different","I felt that they were <br>different from me"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","different-alex-quantised","5","B","Normal first","Anxious","different","I felt that they were <br>different from me"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-pat-quantised","1","B","Normal first","Normal","chat-again","I would chat <br>with them again"
10346871,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-alex-quantised","1","B","Normal first","Anxious","chat-again","I would chat <br>with them again"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","1","A","Normal first","Normal","similar","I felt that <br>we are similar"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","1","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","2","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","1","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","3","A","Normal first","Normal","distant","I felt distant <br>from them"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","5","A","Normal first","Anxious","distant","I felt distant <br>from them"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","1","A","Normal first","Normal","understood","I felt that <br>they understood me"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","1","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","4","A","Normal first","Normal","different","I felt that they were <br>different from me"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","5","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","1","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10347192,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","1","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","4","A","Normal first","Normal","similar","I felt that <br>we are similar"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","5","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","5","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","5","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","2","A","Normal first","Normal","distant","I felt distant <br>from them"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","1","A","Normal first","Anxious","distant","I felt distant <br>from them"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","5","A","Normal first","Normal","understood","I felt that <br>they understood me"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","5","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","3","A","Normal first","Normal","different","I felt that they were <br>different from me"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","2","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","5","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10348325,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","5","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","1","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","1","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","2","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","3","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","4","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","3","A","Anxious first","Normal","distant","I felt distant <br>from them"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","1","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","1","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","5","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","5","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10351970,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","1","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
