"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","questionFull","bfi_extraversion","bfi_agreeableness","bfi_conscientiousness","bfi_neuroticism","bfi_openness","chat"
11566140,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",28,31,41,30,37,"Introvert"
11566140,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",5,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",28,31,41,30,37,"Extrovert"
11566140,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",2,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",28,31,41,30,37,"Introvert"
11566142,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",24,29,28,15,36,"Introvert"
11566142,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",1,"Introvert first","Extrovert","similar","I felt that <br>we are similar",24,29,28,15,36,"Extrovert"
11566142,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",24,29,28,15,36,"Introvert"
11566142,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",1,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",24,29,28,15,36,"Extrovert"
11566142,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",24,29,28,15,36,"Introvert"
11566142,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",4,"Introvert first","Extrovert","distant","I felt distant <br>from them",24,29,28,15,36,"Extrovert"
11566142,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",24,29,28,15,36,"Introvert"
11566142,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",2,"Introvert first","Extrovert","understood","I felt that <br>they understood me",24,29,28,15,36,"Extrovert"
11566142,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",24,29,28,15,36,"Introvert"
11566142,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",4,"Introvert first","Extrovert","different","I felt that they were <br>different from me",24,29,28,15,36,"Extrovert"
11566142,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",24,29,28,15,36,"Introvert"
11566142,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",2,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",24,29,28,15,36,"Extrovert"
11566193,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",27,30,31,22,38,"Introvert"
11566193,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",5,"Introvert first","Extrovert","similar","I felt that <br>we are similar",27,30,31,22,38,"Extrovert"
11566193,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",27,30,31,22,38,"Introvert"
11566193,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",5,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",27,30,31,22,38,"Extrovert"
11566193,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",27,30,31,22,38,"Introvert"
11566193,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",27,30,31,22,38,"Extrovert"
11566193,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",5,"Introvert first","Introvert","understood","I felt that <br>they understood me",27,30,31,22,38,"Introvert"
11566193,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",27,30,31,22,38,"Extrovert"
11566193,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",27,30,31,22,38,"Introvert"
11566193,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",1,"Introvert first","Extrovert","different","I felt that they were <br>different from me",27,30,31,22,38,"Extrovert"
11566193,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",5,"Introvert first","Introvert","chat-again","I would chat <br>with them again",27,30,31,22,38,"Introvert"
11566193,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",27,30,31,22,38,"Extrovert"
11566218,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",20,29,35,35,43,"Introvert"
11566218,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",5,"Introvert first","Extrovert","similar","I felt that <br>we are similar",20,29,35,35,43,"Extrovert"
11566218,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",20,29,35,35,43,"Introvert"
11566218,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",5,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",20,29,35,35,43,"Extrovert"
11566218,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",20,29,35,35,43,"Introvert"
11566218,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",20,29,35,35,43,"Extrovert"
11566218,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",20,29,35,35,43,"Introvert"
11566218,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",20,29,35,35,43,"Extrovert"
11566218,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",20,29,35,35,43,"Introvert"
11566218,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",1,"Introvert first","Extrovert","different","I felt that they were <br>different from me",20,29,35,35,43,"Extrovert"
11566218,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",5,"Introvert first","Introvert","chat-again","I would chat <br>with them again",20,29,35,35,43,"Introvert"
11566218,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",20,29,35,35,43,"Extrovert"
11566222,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",2,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",24,23,27,30,33,"Extrovert"
11566222,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",4,"Extrovert first","Introvert","similar","I felt that <br>we are similar",24,23,27,30,33,"Introvert"
11566222,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",3,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",24,23,27,30,33,"Extrovert"
11566222,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",24,23,27,30,33,"Introvert"
11566222,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",4,"Extrovert first","Extrovert","distant","I felt distant <br>from them",24,23,27,30,33,"Extrovert"
11566222,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",24,23,27,30,33,"Introvert"
11566222,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",3,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",24,23,27,30,33,"Extrovert"
11566222,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",24,23,27,30,33,"Introvert"
11566222,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",4,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",24,23,27,30,33,"Extrovert"
11566222,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",3,"Extrovert first","Introvert","different","I felt that they were <br>different from me",24,23,27,30,33,"Introvert"
11566222,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",2,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",24,23,27,30,33,"Extrovert"
11566222,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",4,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",24,23,27,30,33,"Introvert"
11566224,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",23,25,31,24,35,"Introvert"
11566224,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",3,"Introvert first","Extrovert","similar","I felt that <br>we are similar",23,25,31,24,35,"Extrovert"
11566224,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",5,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",23,25,31,24,35,"Introvert"
11566224,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",3,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",23,25,31,24,35,"Extrovert"
11566224,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",23,25,31,24,35,"Introvert"
11566224,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",3,"Introvert first","Extrovert","distant","I felt distant <br>from them",23,25,31,24,35,"Extrovert"
11566224,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",3,"Introvert first","Introvert","understood","I felt that <br>they understood me",23,25,31,24,35,"Introvert"
11566224,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",3,"Introvert first","Extrovert","understood","I felt that <br>they understood me",23,25,31,24,35,"Extrovert"
11566224,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",4,"Introvert first","Introvert","different","I felt that they were <br>different from me",23,25,31,24,35,"Introvert"
11566224,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",4,"Introvert first","Extrovert","different","I felt that they were <br>different from me",23,25,31,24,35,"Extrovert"
11566224,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",2,"Introvert first","Introvert","chat-again","I would chat <br>with them again",23,25,31,24,35,"Introvert"
11566224,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",1,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",23,25,31,24,35,"Extrovert"
11566241,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",32,30,29,23,40,"Introvert"
11566241,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",4,"Introvert first","Extrovert","similar","I felt that <br>we are similar",32,30,29,23,40,"Extrovert"
11566241,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",32,30,29,23,40,"Introvert"
11566241,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",32,30,29,23,40,"Extrovert"
11566241,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",3,"Introvert first","Introvert","distant","I felt distant <br>from them",32,30,29,23,40,"Introvert"
11566241,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",2,"Introvert first","Extrovert","distant","I felt distant <br>from them",32,30,29,23,40,"Extrovert"
11566241,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",32,30,29,23,40,"Introvert"
11566241,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",4,"Introvert first","Extrovert","understood","I felt that <br>they understood me",32,30,29,23,40,"Extrovert"
11566241,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",32,30,29,23,40,"Introvert"
11566241,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",32,30,29,23,40,"Extrovert"
11566241,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",32,30,29,23,40,"Introvert"
11566241,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",32,30,29,23,40,"Extrovert"
11580653,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",3,"Introvert first","Introvert","similar","I felt that <br>we are similar",28,24,35,30,45,"Introvert"
11580653,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",2,"Introvert first","Extrovert","similar","I felt that <br>we are similar",28,24,35,30,45,"Extrovert"
11580653,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",3,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",28,24,35,30,45,"Introvert"
11580653,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",3,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",28,24,35,30,45,"Extrovert"
11580653,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",4,"Introvert first","Introvert","distant","I felt distant <br>from them",28,24,35,30,45,"Introvert"
11580653,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",5,"Introvert first","Extrovert","distant","I felt distant <br>from them",28,24,35,30,45,"Extrovert"
11580653,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",2,"Introvert first","Introvert","understood","I felt that <br>they understood me",28,24,35,30,45,"Introvert"
11580653,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",2,"Introvert first","Extrovert","understood","I felt that <br>they understood me",28,24,35,30,45,"Extrovert"
11580653,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",3,"Introvert first","Introvert","different","I felt that they were <br>different from me",28,24,35,30,45,"Introvert"
11580653,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",3,"Introvert first","Extrovert","different","I felt that they were <br>different from me",28,24,35,30,45,"Extrovert"
11580653,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",2,"Introvert first","Introvert","chat-again","I would chat <br>with them again",28,24,35,30,45,"Introvert"
11580653,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",1,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",28,24,35,30,45,"Extrovert"
11580665,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",2,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",21,22,29,24,29,"Extrovert"
11580665,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",4,"Extrovert first","Introvert","similar","I felt that <br>we are similar",21,22,29,24,29,"Introvert"
